serial_num,price,alpha,position,trade,price_change,pnl
1644,14139.423072842412,0.127369251181546,0,1.0,153.6216133270591,-14139.423072842412
1645,14345.559604759435,-0.5894016067771521,0,0.0,206.1365319170236,0.0
1646,13857.98829798952,-0.2284929018816275,0,0.0,-487.5713067699162,0.0
1647,13933.922080267312,0.3377205728983745,0,0.0,75.93378227779249,0.0
1648,13920.300756600958,0.0207004618109398,0,0.0,-13.621323666353419,0.0
1649,14206.981832057816,-0.2944489842447253,0,0.0,286.6810754568578,0.0
1650,14110.84722075021,0.4966911016801676,0,0.0,-96.13461130760516,0.0
1651,14314.847679146988,0.9812023937751452,1,1.0,204.0004583967766,-14110.84722075021
1652,14480.279455585292,-0.2525716572158838,0,-1.0,165.43177643830495,14480.279455585292
1653,14613.74188957932,0.5689782132004919,0,0.0,133.46243399402738,0.0
1654,14791.294962889277,0.3667249993577166,0,0.0,177.55307330995674,0.0
1655,14729.760016974838,0.4104229386663336,0,0.0,-61.53494591443814,0.0
1656,14513.497824910311,-0.2949463743168812,0,0.0,-216.26219206452697,0.0
1657,14591.625223862826,-0.0068813062978294,0,0.0,78.12739895251434,0.0
1658,14657.813615960276,0.8969190935748594,1,1.0,66.18839209745056,-14591.625223862826
1659,14371.32857908742,0.6895924803787947,1,0.0,-286.48503687285665,-286.48503687285665
1660,14465.524833310572,0.611663727040487,1,0.0,94.19625422315221,94.19625422315221
1661,14496.09055287384,-0.2787332201471981,0,-1.0,30.56571956326843,14496.09055287384
1662,14458.76517386007,-0.2283625745914694,0,0.0,-37.325379013769634,0.0
1663,14154.096118525626,-0.7931169078629583,-1,-1.0,-304.66905533444515,14458.76517386007
1664,14310.365670025183,0.3852004262254849,0,1.0,156.26955149955756,-14310.365670025183
1665,14179.333716796324,-0.5754405602236552,0,0.0,-131.0319532288595,0.0
1666,13901.947747361217,1.0105304432855275,1,1.0,-277.38596943510674,-14179.333716796324
1667,13918.041488758268,-0.2398725217561561,0,-1.0,16.093741397051417,13918.041488758268
1668,14101.92715301527,0.2059571882082238,0,0.0,183.88566425700083,0.0
1669,13965.202751610288,0.3942518614256962,0,0.0,-136.7244014049811,0.0
1670,14196.07551487165,-0.1040823326322739,0,0.0,230.8727632613627,0.0
1671,14028.883314050983,-0.4195441083228712,0,0.0,-167.1922008206675,0.0
1672,14173.934819022372,-1.599663786260874,-1,-1.0,145.05150497138857,14028.883314050983
1673,14073.414913597548,0.2543258066249274,0,1.0,-100.51990542482417,-14073.414913597548
1674,14115.890154296669,-1.2273061758187749,-1,-1.0,42.47524069912106,14073.414913597548
1675,13940.669840594484,0.3542681778965164,0,1.0,-175.22031370218428,-13940.669840594484
1676,14205.183907703167,-0.7776300159622245,-1,-1.0,264.51406710868287,13940.669840594484
1677,14279.358789127142,-0.1190964558403029,0,1.0,74.17488142397451,-14279.358789127142
1678,14350.399463898297,-0.4307287945225111,0,0.0,71.04067477115495,0.0
1679,14412.480780260568,0.2305919278529233,0,0.0,62.08131636227154,0.0
1680,14272.653501577028,0.4395911423066008,0,0.0,-139.8272786835405,0.0
1681,14320.670374575966,-0.5895677437612712,0,0.0,48.0168729989382,0.0
1682,14422.500605218944,0.0142104740084869,0,0.0,101.83023064297777,0.0
1683,14590.64241204845,0.2312196283492729,0,0.0,168.1418068295061,0.0
1684,14966.688555212651,-1.2069456387530575,-1,-1.0,376.04614316420157,14590.64241204845
1685,15226.008604056213,0.5615641074716669,0,1.0,259.3200488435614,-15226.008604056213
1686,15347.862991750606,0.1290213147935897,0,0.0,121.85438769439315,0.0
1687,15080.494786425876,-0.9305076151628724,-1,-1.0,-267.3682053247303,15347.862991750606
1688,15145.755749499576,0.0647331263376251,0,1.0,65.26096307370062,-15145.755749499576
1689,15181.242556843556,-0.3272744431725225,0,0.0,35.48680734397931,0.0
1690,15200.742713433729,1.3498625407204383,1,1.0,19.500156590172992,-15181.242556843556
1691,15181.041757554432,-0.0790250686786964,0,-1.0,-19.70095587929609,15181.041757554432
1692,15132.0882965952,0.0892106493714877,0,0.0,-48.95346095923196,0.0
1693,15213.74750091446,-0.5303689101495388,0,0.0,81.65920431925952,0.0
1694,15395.395542125589,-0.4674675661777094,0,0.0,181.64804121112866,0.0
1695,15596.365646506923,0.5130978111678561,0,0.0,200.97010438133475,0.0
1696,15901.848705905184,-0.776196901872416,-1,-1.0,305.4830593982606,15596.365646506923
1697,16484.151976083485,0.3531472608757533,0,1.0,582.3032701783013,-16484.151976083485
1698,16738.32589798387,-0.2686742909770245,0,0.0,254.173921900383,0.0
1699,16752.00463668632,-0.496177109063014,0,0.0,13.678738702452392,0.0
1700,16905.060862150418,0.1514851149637399,0,0.0,153.05622546409722,0.0
1701,16786.730609228744,1.0097370944319124,1,1.0,-118.3302529216744,-16905.060862150418
1702,16860.240719223908,0.7346218634028587,1,0.0,73.51010999516438,73.51010999516438
1703,16574.614014630934,-0.0358727169883195,0,-1.0,-285.6267045929744,16574.614014630934
1704,16649.43463724892,0.0125193289455571,0,0.0,74.82062261798637,0.0
1705,16667.265149310024,0.1791080925576595,0,0.0,17.830512061103946,0.0
1706,16805.351451457664,0.3264593127021977,0,0.0,138.0863021476398,0.0
1707,16693.689462936887,-0.4951773584517902,0,0.0,-111.6619885207765,0.0
1708,16836.6132174632,-0.1330027688489083,0,0.0,142.92375452631313,0.0
1709,16888.23488618922,0.557701096525494,0,0.0,51.62166872602029,0.0
1710,16998.70948729369,-0.3764276865208218,0,0.0,110.47460110446991,0.0
1711,17044.117490093322,0.2214032280995517,0,0.0,45.408002799631504,0.0
1712,17131.519602829063,0.6492223139825741,1,1.0,87.40211273574096,-17044.117490093322
1713,17281.90554988976,0.3194236635489789,1,0.0,150.38594706069853,150.38594706069853
1714,17517.202520962175,0.1067723866163388,0,-1.0,235.29697107241373,17517.202520962175
1715,17726.615626004597,0.3297936053269068,0,0.0,209.4131050424221,0.0
1716,17627.81223137711,-0.4817533082825358,0,0.0,-98.80339462748816,0.0
1717,17772.559894867798,-0.1946839397298758,0,0.0,144.74766349068886,0.0
1718,17512.64804912247,-0.4099701269847966,0,0.0,-259.91184574532963,0.0
1719,17690.113887640302,-0.1472726169457008,0,0.0,177.46583851783362,0.0
1720,17558.881884319286,0.4203607420713995,0,0.0,-131.23200332101624,0.0
1721,17470.40505618337,-1.168067002648297,-1,-1.0,-88.47682813591746,17558.881884319286
1722,17638.58845162485,0.205157233185794,0,1.0,168.1833954414833,-17638.58845162485
1723,17541.593365723886,-0.6426110225567023,-1,-1.0,-96.99508590096593,17638.58845162485
1724,17587.02038863501,0.513210705738941,0,1.0,45.42702291112437,-17587.02038863501
1725,17534.052934155632,0.1707307491508505,0,0.0,-52.96745447937792,0.0
1726,16953.701316942574,0.7819268679976585,1,1.0,-580.3516172130585,-17534.052934155632
1727,17083.1922145287,0.7147880769112542,1,0.0,129.49089758612536,129.49089758612536
1728,17345.05560117874,0.1718941788528445,0,-1.0,261.86338665004223,17345.05560117874
1729,17575.163485223104,0.3038890960141289,0,0.0,230.10788404436244,0.0
1730,17246.28660647468,-0.3558144567993542,0,0.0,-328.8768787484223,0.0
1731,17196.30856159068,-0.457516957845669,0,0.0,-49.978044884002884,0.0
1732,17385.559007301108,0.5550516762908058,0,0.0,189.25044571042963,0.0
1733,17567.54501511936,-0.1847205133263216,0,0.0,181.9860078182537,0.0
1734,17472.139955211096,-0.1178125545190043,0,0.0,-95.40505990826568,0.0
1735,17661.96619804451,-0.1572981739991188,0,0.0,189.82624283341283,0.0
1736,17977.78982468133,0.6603497408749233,1,1.0,315.82362663682215,-17661.96619804451
1737,18302.523125660384,-0.6443953674767167,0,-1.0,324.73330097905273,18302.523125660384
1738,18410.393450241805,0.1630784020805409,0,0.0,107.8703245814213,0.0
1739,18392.128963605217,0.5920135035043321,0,0.0,-18.264486636588117,0.0
1740,18406.382555276065,0.4176768815211606,0,0.0,14.253591670847527,0.0
1741,18850.93521564038,0.2785278181836221,0,0.0,444.55266036431567,0.0
1742,18710.481389538872,0.4565257854544051,0,0.0,-140.45382610150773,0.0
1743,18710.415917211005,0.2414463314385457,0,0.0,-0.06547232786761015,0.0
1744,18691.999546322953,0.3573411705060239,0,0.0,-18.41637088805146,0.0
1745,18876.18406551772,0.6832696170075545,1,1.0,184.18451919476502,-18691.999546322953
1746,18548.30340382054,-0.2374854168548223,0,-1.0,-327.88066169717786,18548.30340382054
1747,18457.417044340415,0.6903906988621871,1,1.0,-90.88635948012598,-18548.30340382054
1748,18540.033093664468,0.1816366413258561,0,-1.0,82.61604932405317,18540.033093664468
1749,18457.02279356713,-0.1495449642279958,0,0.0,-83.0103000973395,0.0
1750,18443.360043718905,-0.1068804749520659,0,0.0,-13.66274984822303,0.0
1751,18179.826794082284,0.787035975326059,1,1.0,-263.5332496366209,-18443.360043718905
1752,18311.255199689294,0.2076840237738033,1,0.0,131.42840560701006,131.42840560701006
1753,18272.875360938975,0.5670329398183349,1,0.0,-38.37983875031932,-38.37983875031932
1754,18186.07954485877,0.7325107111025306,1,0.0,-86.79581608020453,-86.79581608020453
1755,18069.51655698942,0.3927434077900438,1,0.0,-116.56298786935076,-116.56298786935076
1756,18242.285675862844,0.1202796779934067,0,-1.0,172.7691188734243,18242.285675862844
1757,18022.609749513857,-0.0417198030545611,0,0.0,-219.67592634898756,0.0
1758,17718.215707961182,0.0613467105967595,0,0.0,-304.394041552674,0.0
1759,17792.982196725232,-0.3176465178645031,0,0.0,74.76648876404943,0.0
1760,17995.777069343883,-0.0282893457906572,0,0.0,202.79487261865143,0.0
1761,17859.09814860997,0.6630389660220413,1,1.0,-136.6789207339134,-17995.777069343883
1762,18075.12965004287,0.3248298822333302,1,0.0,216.03150143289895,216.03150143289895
1763,18202.808301644764,0.1847075992866593,0,-1.0,127.67865160189467,18202.808301644764
1764,18228.01386600832,-0.0982038674722689,0,0.0,25.20556436355764,0.0
1765,18388.999248147535,-0.6908407889678301,-1,-1.0,160.98538213921347,18228.01386600832
1766,18385.163292964673,0.0193149370129539,0,1.0,-3.835955182861653,-18385.163292964673
1767,18514.955564223907,0.4211566420721571,0,0.0,129.79227125923353,0.0
1768,18315.20042836188,1.1257448906237375,1,1.0,-199.75513586202578,-18514.955564223907
1769,18396.02757588919,-0.8333887171341803,0,-1.0,80.82714752731044,18396.02757588919
1770,18619.713163768032,-1.56091013941802,-1,-1.0,223.68558787884103,18396.02757588919
1771,18422.05058427536,-0.5397779971734058,-1,0.0,-197.6625794926731,197.6625794926731
1772,18422.28754351137,0.9769024249609402,0,1.0,0.2369592360118986,-18422.28754351137
1773,18240.44673102618,-0.0381325457028658,0,0.0,-181.84081248519215,0.0
1774,18537.726176199307,0.7717356807118878,1,1.0,297.2794451731279,-18240.44673102618
1775,18491.62131214648,0.8695070819165918,1,0.0,-46.10486405282791,-46.10486405282791
1776,18127.266237151645,-0.4855115537850987,0,-1.0,-364.35507499483356,18127.266237151645
1777,18116.18214057174,0.4868797972836347,0,0.0,-11.084096579907055,0.0
1778,17983.826009606975,0.6261720748884616,1,1.0,-132.356130964763,-18116.18214057174
1779,18064.830057423704,-0.6070464501816948,0,-1.0,81.00404781672842,18064.830057423704
1780,18212.520167643932,0.1737162069773052,0,0.0,147.69011022022823,0.0
1781,18273.151195575258,-0.7071886028339107,-1,-1.0,60.63102793132566,18212.520167643932
1782,18365.437940881995,0.3430407963473385,0,1.0,92.28674530673743,-18365.437940881995
1783,18371.91391720635,0.4335539490363853,0,0.0,6.475976324356452,0.0
1784,18473.866624403836,-0.1194444965047425,0,0.0,101.95270719748441,0.0
1785,18540.499794671447,-0.6718970582499435,-1,-1.0,66.6331702676107,18473.866624403836
1786,18704.041816821227,-0.5788009128899485,-1,0.0,163.54202214978068,-163.54202214978068
1787,18925.49232714869,-0.5293343216487927,-1,0.0,221.45051032746414,-221.45051032746414
1788,18842.825701763573,-0.1127591479129337,0,1.0,-82.6666253851181,-18842.825701763573
1789,19216.225537475253,-0.1335859496606977,0,0.0,373.39983571167977,0.0
1790,19293.075197884064,1.298819460281872,1,1.0,76.84966040881045,-19216.225537475253
1791,19496.961392665453,0.5317153023753476,1,0.0,203.88619478138935,203.88619478138935
1792,19369.606895349636,-0.4750753610210541,0,-1.0,-127.35449731581684,19369.606895349636
1793,19660.687712445797,0.0779343615046883,0,0.0,291.0808170961609,0.0
1794,19862.40134029241,-0.7222422804213116,-1,-1.0,201.71362784661324,19660.687712445797
1795,19757.81190700291,0.441314456613727,0,1.0,-104.58943328950045,-19757.81190700291
1796,20139.72104631004,0.7022180549197135,1,1.0,381.9091393071285,-19757.81190700291
1797,19999.373802994585,0.2180131086637335,1,0.0,-140.34724331545294,-140.34724331545294
1798,19908.785547222986,-0.5394544860510566,0,-1.0,-90.5882557715995,19908.785547222986
1799,20051.48020216544,0.3296431104501844,0,0.0,142.69465494245378,0.0
1800,20026.545593650404,-0.7010637201177417,-1,-1.0,-24.934608515035507,20051.48020216544
1801,19844.953146556672,-0.3980802508181713,-1,0.0,-181.5924470937316,181.5924470937316
1802,19698.276982275504,0.0769581652272113,0,1.0,-146.6761642811689,-19698.276982275504
1803,19465.574484797213,0.5032105958327096,0,0.0,-232.70249747829075,0.0
1804,19556.681785603618,-0.0633354407471757,0,0.0,91.10730080640496,0.0
1805,19759.835495086383,-0.25435605438669,0,0.0,203.1537094827654,0.0
1806,19754.729399703407,-0.8200282555423357,-1,-1.0,-5.106095382976491,19759.835495086383
1807,19725.20509578452,-0.8714294874376396,-1,0.0,-29.52430391888629,29.52430391888629
1808,19324.613666317895,0.3684430248864467,0,1.0,-400.5914294666254,-19324.613666317895
1809,19311.863743923725,-0.4070291989661081,0,0.0,-12.749922394170426,0.0
1810,19584.366560274557,-0.815130235479526,-1,-1.0,272.5028163508323,19311.863743923725
1811,19584.76808941977,0.2489003093930564,0,1.0,0.40152914521240746,-19584.76808941977
1812,19809.838656858017,0.1229998087708788,0,0.0,225.07056743824796,0.0
1813,20213.642259608692,-0.6639415686175945,-1,-1.0,403.80360275067505,19809.838656858017
1814,20545.552299313786,0.6896862509832324,0,1.0,331.91003970509337,-20545.552299313786
1815,20494.541592982496,0.1268492842293831,0,0.0,-51.01070633128984,0.0
1816,20631.49565101547,-0.2442521597107694,0,0.0,136.954058032974,0.0
1817,20340.28016521421,0.1019394689055306,0,0.0,-291.2154858012582,0.0
1818,20168.5655799086,-1.1215810068282956,-1,-1.0,-171.71458530560994,20340.28016521421
1819,19918.256887130578,0.839128898778398,0,1.0,-250.30869277802412,-19918.256887130578
1820,19533.4513205534,0.2985873491243231,0,0.0,-384.805566577179,0.0
1821,19843.02626277294,-0.1356015955651963,0,0.0,309.5749422195404,0.0
1822,19345.9020419998,-0.3194853341724952,0,0.0,-497.1242207731375,0.0
1823,19459.22988631707,-0.5620731458032668,0,0.0,113.32784431726759,0.0
1824,19981.777721108225,-0.2644616764609462,0,0.0,522.5478347911558,0.0
1825,20158.38146453332,-0.4469687662371853,0,0.0,176.60374342509385,0.0
1826,20335.128594518093,-0.1082170593557971,0,0.0,176.7471299847748,0.0
1827,20464.0510238646,-0.2064657814544634,0,0.0,128.92242934650494,0.0
1828,20464.11863814196,-0.327322278987125,0,0.0,0.06761427736273617,0.0
1829,20565.047073740323,1.0368108202428732,1,1.0,100.92843559836183,-20464.11863814196
1830,20955.789036231465,0.1263138645127415,0,-1.0,390.74196249114175,20955.789036231465
1831,20640.81680115044,0.6529870121789743,1,1.0,-314.97223508102616,-20955.789036231465
1832,20242.57960353252,-0.3987622067157381,0,-1.0,-398.2371976179202,20242.57960353252
1833,19877.951778495124,0.0238053137344849,0,0.0,-364.62782503739436,0.0
1834,19644.099890742425,-0.9872250274069684,-1,-1.0,-233.85188775269853,19877.951778495124
1835,19376.76790947599,0.4191391574207563,0,1.0,-267.331981266434,-19376.76790947599
1836,19529.74524796179,0.3252661407552049,0,0.0,152.9773384857981,0.0
1837,19262.810086502926,-0.335647046554431,0,0.0,-266.93516145886315,0.0
1838,19074.94765082897,-0.5939955803011947,0,0.0,-187.8624356739565,0.0
1839,19130.986171339435,0.3624779629212384,0,0.0,56.03852051046488,0.0
1840,19689.830090898464,0.0705145606301504,0,0.0,558.843919559029,0.0
1841,19781.450503156073,-0.0692346928381386,0,0.0,91.62041225760913,0.0
1842,19895.49418751072,1.016077406203785,1,1.0,114.04368435464858,-19781.450503156073
1843,20274.798209614422,0.5700682028588457,1,0.0,379.30402210370085,379.30402210370085
1844,19947.982686533946,-0.597764108026489,0,-1.0,-326.81552308047685,19947.982686533946
1845,19937.881289977315,0.6334324106962064,1,1.0,-10.101396556630789,-19947.982686533946
1846,20027.432403272993,0.6011877958151111,1,0.0,89.55111329567808,89.55111329567808
1847,20016.572208301463,0.507576094955648,1,0.0,-10.86019497153029,-10.86019497153029
1848,19930.056606122267,-0.7117673296358147,0,-1.0,-86.51560217919541,19930.056606122267
1849,20043.821126460116,-0.1081288101497623,0,0.0,113.76452033784881,0.0
1850,19967.25208426488,-0.1507944531508023,0,0.0,-76.56904219523494,0.0
1851,19789.38902990207,-0.0933728808428371,0,0.0,-177.86305436280963,0.0
1852,19835.429499882284,-0.9543821803541144,-1,-1.0,46.04046998021295,19789.38902990207
1853,19993.31044216825,0.0082590185056337,0,1.0,157.88094228596674,-19993.31044216825
1854,19873.24007754019,0.0883115535378289,0,0.0,-120.0703646280599,0.0
1855,19638.680142900357,-1.422514062061372,-1,-1.0,-234.55993463983395,19873.24007754019
1856,19529.440308766,0.072957556647343,0,1.0,-109.2398341343578,-19529.440308766
1857,19838.49175998724,-0.1667454486166517,0,0.0,309.0514512212394,0.0
1858,19939.12068791423,-0.1613009853967684,0,0.0,100.62892792699131,0.0
1859,19968.463756980414,-0.269789986622011,0,0.0,29.3430690661844,0.0
1860,19642.916644956833,-0.2606807098245634,0,0.0,-325.5471120235816,0.0
1861,19873.359129501052,-0.2001201582787721,0,0.0,230.44248454421904,0.0
1862,19433.375814243547,0.1352861974041439,0,0.0,-439.9833152575047,0.0
1863,19518.367022920105,0.4394624055008265,0,0.0,84.99120867655802,0.0
1864,19519.407476730823,0.0948139124444051,0,0.0,1.040453810717736,0.0
1865,19437.05719695859,0.7516777589956556,1,1.0,-82.35027977223217,-19519.407476730823
1866,19337.577429344597,0.1626323852617348,0,-1.0,-99.47976761399332,19337.577429344597
1867,19486.043813294447,0.4244817624765233,0,0.0,148.46638394984984,0.0
1868,19204.126738826893,-0.5932805173081412,0,0.0,-281.9170744675539,0.0
1869,19168.935384805016,0.0140702432838115,0,0.0,-35.19135402187749,0.0
1870,18632.04137388992,-0.8351250405540891,-1,-1.0,-536.8940109150972,19168.935384805016
1871,18740.637818427727,-0.4806533818535479,-1,0.0,108.59644453780857,-108.59644453780857
1872,18772.639074946448,-0.5337294564460613,-1,0.0,32.001256518720766,-32.001256518720766
1873,18644.68428589062,-0.9351331141728074,-1,0.0,-127.95478905582786,127.95478905582786
1874,18656.616698332095,-0.2144339167853275,-1,0.0,11.932412441474298,-11.932412441474298
1875,18445.63430442433,0.5886117225524679,0,1.0,-210.98239390776507,-18445.63430442433
1876,18200.98433418789,0.1360883841783833,0,0.0,-244.6499702364381,0.0
1877,18325.289360377712,-0.0937988006353869,0,0.0,124.30502618982064,0.0
1878,18418.71681814151,-0.0231052537039953,0,0.0,93.42745776379888,0.0
1879,18736.793378310507,-0.1775622741458349,0,0.0,318.07656016899637,0.0
1880,18675.50675854215,0.5635909120439955,0,0.0,-61.28661976835792,0.0
1881,18642.872060085097,-0.2444262146810683,0,0.0,-32.634698457051854,0.0
1882,18438.275098716214,-1.1176016829657591,-1,-1.0,-204.59696136888306,18642.872060085097
1883,18613.859465318314,-0.0620763443146128,0,1.0,175.58436660209918,-18613.859465318314
1884,18844.89833234607,-0.3884875664669756,0,0.0,231.03886702775708,0.0
1885,18703.1016502638,-0.4650902810889443,0,0.0,-141.7966820822694,0.0
1886,18476.8218985734,-0.2551519635010493,0,0.0,-226.27975169040292,0.0
1887,18580.706617206994,0.8560178375054579,1,1.0,103.88471863359518,-18476.8218985734
1888,18264.958091176937,-0.204529567440274,0,-1.0,-315.7485260300564,18264.958091176937
1889,18091.720547335244,0.1484699328213441,0,0.0,-173.23754384169297,0.0
1890,17978.738259873782,-0.111396265127863,0,0.0,-112.98228746146196,0.0
1891,18046.913947169327,0.0487664068616151,0,0.0,68.17568729554478,0.0
1892,18095.155351032656,0.4357304081611755,0,0.0,48.24140386332874,0.0
1893,18047.844604734677,-0.3306007888386024,0,0.0,-47.31074629797877,0.0
1894,18056.896816525572,0.5711563904289787,0,0.0,9.052211790894944,0.0
1895,18046.87209383758,-0.7092133799357037,-1,-1.0,-10.024722687991016,18056.896816525572
1896,18130.42083161254,-1.4031072195351677,-1,0.0,83.54873777495959,-83.54873777495959
1897,18199.95145722947,0.2962237186831093,0,1.0,69.53062561692786,-18199.95145722947
1898,18235.671158425455,-0.4298525406836659,0,0.0,35.719701195987,0.0
1899,18052.532674683054,0.2689026366879972,0,0.0,-183.13848374240115,0.0
1900,17864.635909408487,0.420826975132281,0,0.0,-187.89676527456686,0.0
1901,17823.79840602009,-0.1900481561817302,0,0.0,-40.837503388396726,0.0
1902,17691.82073243391,0.6358838077927236,1,1.0,-131.97767358618148,-17823.79840602009
1903,17646.725890049707,-1.3795780654961765,0,-1.0,-45.09484238420191,17646.725890049707
1904,17698.46079366957,0.496331907322193,0,0.0,51.73490361986114,0.0
1905,17601.68002650781,-0.2780795387555352,0,0.0,-96.78076716175929,0.0
1906,17562.57989938005,0.7448373515226598,1,1.0,-39.10012712776006,-17601.68002650781
1907,17823.912654673873,0.2605728679671921,1,0.0,261.33275529382445,261.33275529382445
1908,18235.012709845298,-1.1618349408893338,0,-1.0,411.1000551714242,18235.012709845298
1909,18426.82277760827,0.4074150900486959,0,0.0,191.81006776297363,0.0
1910,18245.70362788531,-0.0252506333275708,0,0.0,-181.1191497229629,0.0
1911,18228.96907314473,-0.4611858938141551,0,0.0,-16.73455474057846,0.0
1912,18273.557840371464,-0.0948724644988225,0,0.0,44.58876722673449,0.0
1913,18310.36742740389,-0.5626241156203249,0,0.0,36.80958703242504,0.0
1914,18639.085146053505,0.3918148142059423,0,0.0,328.71771864961556,0.0
1915,18529.09846506314,1.2623202092202006,1,1.0,-109.98668099036513,-18639.085146053505
1916,18808.48069341165,0.0095398860458106,0,-1.0,279.38222834850967,18808.48069341165
1917,18699.659347210567,-0.2803506911434281,0,0.0,-108.82134620108263,0.0
1918,18670.51057249148,0.6857753800824806,1,1.0,-29.14877471908767,-18699.659347210567
1919,18732.51717132399,0.1443156724934358,0,-1.0,62.00659883251137,18732.51717132399
1920,18556.09875865795,-0.1280482487390131,0,0.0,-176.41841266604024,0.0
1921,18642.368105897396,-0.7487338185530468,-1,-1.0,86.26934723944578,18556.09875865795
1922,18697.317871929314,0.3210698645719185,0,1.0,54.949766031917534,-18697.317871929314
1923,18562.994503674097,-0.7234180048728194,-1,-1.0,-134.32336825521634,18697.317871929314
1924,18727.9981949919,-0.1134583431926115,0,1.0,165.00369131780099,-18727.9981949919
1925,18495.020959299516,0.3184827273460944,0,0.0,-232.97723569238224,0.0
1926,18677.13284762771,-0.5054307334247887,0,0.0,182.11188832819244,0.0
1927,18679.64530977742,0.0521511629708446,0,0.0,2.512462149712519,0.0
1928,18717.242422983767,0.2854736500410739,0,0.0,37.597113206345966,0.0
1929,18586.104422916735,-0.128897015233091,0,0.0,-131.1380000670324,0.0
1930,18747.50983735552,0.5624727199638668,0,0.0,161.40541443878465,0.0
1931,18853.304013008423,-0.3665696797614597,0,0.0,105.7941756529035,0.0
1932,19006.114207980572,-0.8878438780672095,-1,-1.0,152.81019497214947,18853.304013008423
1933,19311.20816337233,-0.1296648785059384,0,1.0,305.093955391756,-19311.20816337233
1934,19220.658291059182,-0.1902404118601561,0,0.0,-90.5498723131459,0.0
1935,19441.385516569426,0.3355178268763317,0,0.0,220.72722551024344,0.0
1936,19615.806268255157,-0.0698748240989524,0,0.0,174.42075168573137,0.0
1937,19376.538597271723,0.8880355550011494,1,1.0,-239.26767098343407,-19615.806268255157
1938,19332.85696858363,-0.5480495298137325,0,-1.0,-43.68162868809304,19332.85696858363
1939,19806.355772369432,-0.3705094768591275,0,0.0,473.498803785802,0.0
1940,19710.820138535208,-0.5928926358589672,0,0.0,-95.53563383422443,0.0
1941,19732.483375699012,0.1646486695866547,0,0.0,21.663237163804297,0.0
1942,19481.065239465155,-0.233142652815578,0,0.0,-251.41813623385679,0.0
1943,19567.287315149173,-0.3306097341606184,0,0.0,86.22207568401791,0.0
1944,19239.598931360444,-0.1842604002335393,0,0.0,-327.68838378872897,0.0
1945,19529.39174075548,-0.2714501081502698,0,0.0,289.7928093950359,0.0
1946,19759.956821526925,-0.0001186612463084,0,0.0,230.56508077144463,0.0
1947,19767.25697319002,0.5167460082858368,0,0.0,7.300151663093857,0.0
1948,20292.685836512326,-0.3578805737930624,0,0.0,525.4288633223077,0.0
1949,20419.365789630538,0.1807664283949774,0,0.0,126.67995311821142,0.0
1950,20780.71813369731,-0.4969279572630203,0,0.0,361.3523440667741,0.0
1951,20708.27840852365,0.1501265227050354,0,0.0,-72.43972517366274,0.0
1952,20790.337704461428,0.6294922883574681,1,1.0,82.0592959377791,-20708.27840852365
1953,20740.03784347392,0.319821637013618,1,0.0,-50.29986098750669,-50.29986098750669
1954,20423.657468523732,0.0129572428246507,0,-1.0,-316.38037495018943,20423.657468523732
1955,20458.06582158292,0.1121785004021305,0,0.0,34.40835305918881,0.0
1956,20565.082813359164,-0.5109985583527858,0,0.0,107.01699177624323,0.0
1957,20260.943407774135,0.2417104844439275,0,0.0,-304.1394055850287,0.0
1958,20267.78676265067,0.871802974137367,1,1.0,6.843354876535159,-20260.943407774135
1959,20180.288737742732,0.659069541817892,1,0.0,-87.49802490793809,-87.49802490793809
1960,19979.535595537287,-0.2890460921243531,0,-1.0,-200.75314220544533,19979.535595537287
1961,19781.90592175997,-0.8885309209769514,-1,-1.0,-197.62967377731547,19979.535595537287
1962,20116.380557581742,-0.3024475407832885,-1,0.0,334.4746358217708,-334.4746358217708
1963,19976.3509883551,1.1861070355859873,0,1.0,-140.0295692266409,-19976.3509883551
1964,20259.35950160899,0.0621475423196327,0,0.0,283.00851325388794,0.0
1965,20197.158031877563,0.1911678176743168,0,0.0,-62.20146973142619,0.0
1966,20134.94568001405,-0.761093845070367,-1,-1.0,-62.212351863512595,20197.158031877563
1967,20107.14173305427,-0.5660404125052576,-1,0.0,-27.80394695977884,27.80394695977884
1968,20005.50179260377,-0.1882886933558492,0,1.0,-101.63994045050276,-20005.50179260377
1969,20153.10384951307,-0.0120161313997941,0,0.0,147.6020569093016,0.0
1970,20439.762832147066,-0.2574855472381718,0,0.0,286.65898263399504,0.0
1971,20383.89929397163,0.5092724294332869,0,0.0,-55.86353817543568,0.0
1972,20462.45906677149,-0.4030338828778244,0,0.0,78.5597727998611,0.0
1973,20640.904038709425,-0.1305102030571863,0,0.0,178.4449719379336,0.0
1974,20552.493462111994,-0.7491927947489352,-1,-1.0,-88.41057659743092,20640.904038709425
1975,20745.186904620772,0.7735209683698612,0,1.0,192.6934425087784,-20745.186904620772
1976,20752.915704889172,-0.4153068730752718,0,0.0,7.728800268399937,0.0
1977,20795.666825259363,0.0854091199728319,0,0.0,42.75112037019062,0.0
1978,20581.67337712806,0.0287537249106324,0,0.0,-213.993448131303,0.0
1979,20855.75633337728,-0.3102901845227708,0,0.0,274.08295624922175,0.0
1980,20823.0849629177,1.1136127244735912,1,1.0,-32.67137045958225,-20855.75633337728
1981,20735.226535557675,-0.7514740486226552,0,-1.0,-87.8584273600245,20735.226535557675
1982,20858.797300797905,-0.972105012885923,-1,-1.0,123.57076524023068,20735.226535557675
